45.9473214722,46.1263295281,5.72137973676
46.0158525451,46.0153998549,5.94820886396
45.5235775935,45.943183413,6.23732793568
45.8851995981,45.9536185928,6.50223095015
45.5258993782,45.9950847655,6.74846122601
45.9513011461,46.0213289724,6.99736814441
45.9339202368,45.8938598428,7.24584834266
45.9167097338,46.0770772919,7.4788789079
45.3800791798,45.8475523129,7.74434082623
45.4058794829,45.8230030023,8.00627079561
45.6989568805,45.8633175078,8.25786151003
45.6155543799,46.0356365887,8.5158464952
45.8035087825,45.9839637988,8.76383030472
45.8281012725,46.1640785402,9.01272291618
45.5220534823,46.0700170421,9.2871388041
46.0246385095,46.2015816666,9.56125362417
46.2413395072,46.1632343177,9.81286020063
45.8141717809,45.9147158187,10.0593545329
46.3707987182,46.0456339581,10.2952561285
45.8227132326,45.9282762751,10.54430114
46.1312187864,45.9759292728,10.7928251922
46.1954906953,45.9872162047,11.0539325123
45.9529404123,46.0169944677,11.3178903354
45.9970358834,46.1018167806,11.5556832468
46.1351753696,45.8125362626,11.7887405597
46.1098747717,45.8726067301,12.0456553233
46.2041197372,45.9158323547,12.3232843642
46.5135334456,46.0563118239,12.5981851331
46.2309610619,46.0538243604,12.859334441
45.8960760501,45.9469639783,13.1231488837
45.9295081352,45.9760271882,13.3728874709
45.9457673953,45.9538550778,13.6049395656
45.8612383498,45.9610370962,13.8424622001
45.6994031778,45.9735799721,14.1163988054
46.0175338562,45.9171872252,14.390839575
45.8788350937,45.9988537998,14.6404450455
45.6101289709,45.9076865036,14.8662748638
45.8356192691,45.893977198,15.1247979144
46.2610635838,46.0097895717,15.3992299754
45.7510417439,45.7982307294,15.6606962132
45.3273086488,45.8270850986,15.9227636536
45.5500817967,45.798184307,16.2078323052
46.3708687998,45.9320693377,16.4728777671
45.9189894478,45.8324350613,16.7103627681
45.2957740383,45.9498277132,16.9421990146
45.4511148242,45.9050694848,17.2153910368
46.0382290257,45.8777241155,17.4786282254
46.133665596,46.0292137594,17.7244019231
46.1433162629,45.9984768412,17.9617917519
45.7839109356,45.992780752,18.2153316318
46.0093727836,45.9256750638,18.4608294544
45.1425839188,46.0360682378,18.7232539464
45.4880145758,45.7878188092,18.9711491151
46.3075642406,46.0145541374,19.257725283
46.0962571708,46.023786543,19.5163767852
45.9982537117,46.0949710743,19.769382954
45.8374991758,45.9708435554,20.0078321186
45.646636202,45.9333261575,20.2777556262
45.7121860709,46.0542137478,20.5392498558
45.336146714,45.9584821081,20.7882786943
45.6951166536,45.9328978287,21.0366531456
45.8993478787,46.1142446744,21.3001876698
46.5128741306,46.2896681195,21.5512275669
45.1739507238,45.890278377,21.8102239908
45.6905773819,45.9535405736,22.070590771
45.4608427862,46.0919657369,22.3438736112
46.077467017,45.9827378131,22.6067245123
45.6309939405,46.0584297691,22.8542993299
45.9294452807,45.9824407311,23.1182820346
45.7411010267,46.0211518387,23.37676994
45.7957979103,46.0798785085,23.6388196523
45.4701105199,45.9843047341,23.8748245067
46.6419090237,46.1563096598,24.1371451178
45.8338842837,46.0132193477,24.3856309144
45.321205738,45.9933480245,24.6362671069
45.1931945453,45.8315590766,24.8622172901
45.341397303,45.9965930698,25.1437975356
45.4210799821,45.9048488901,25.4173518967
46.0219843989,46.1067216501,25.6811221745
44.8903904693,45.9047154538,25.9416892519
45.8998113514,46.0004449776,26.2050803957
45.3487638008,45.9702094444,26.4542619452
45.9246873713,46.1507541363,26.7002990773
45.3934190699,45.9843223592,26.94922559
45.5654132188,46.1135963722,27.1976603793
46.2515577138,46.1047386427,27.4472378579
45.6353338171,46.1495448047,27.6842317576
45.5412258198,45.8665538469,27.9466733557
45.7405131799,46.137643523,28.1972501432
45.6956956732,45.9839910422,28.4428257209
45.9091247465,46.113534076,28.6917401038
46.4408008753,46.1051814192,28.9652142216
45.5678916925,46.0681645183,29.2281226615
44.9825355881,45.8297843764,29.5010453399
45.9706770129,45.8050383425,29.7536191902
45.499587772,45.9472327208,30.0230086756
45.8714706022,45.9562975398,30.285014845
46.211523199,46.0812708976,30.534188308
45.9720140075,46.1201006437,30.7707119446
46.8679214824,46.103483244,31.0446961361
46.9110203905,46.34909075,31.3199393386
46.4213407655,46.2570693204,31.5541676438
46.1099723537,46.0387916849,31.7911770945
45.9924679086,45.9944143949,32.0621198163
46.0363029364,45.9358399857,32.3247996561
46.0645426446,45.8591564398,32.5872437424
45.9697188013,45.9901979793,32.8742820869
45.7809782613,46.0366602298,33.1257340862
45.6280307752,45.7708952529,33.3841610315
45.5198720955,46.0353334543,33.6207418959
45.4734524399,45.9328946266,33.8693735611
45.4068793795,45.8603503058,34.1423724396
46.1066091188,46.1084173546,34.4175434853
46.0329492264,45.9918519654,34.6687923882
46.0481997801,45.9984688568,34.905910074
45.9824958475,45.9523241448,35.1512841104
45.9961926161,46.106440903,35.4132296308
45.1261605923,45.8929768988,35.6626083673
45.265116655,45.8548996479,35.9353590514
45.9142818898,45.9482327136,36.2241220046
45.4046438224,45.7773426784,36.4753597108
46.0848235136,46.0090657523,36.7212052543
45.4515900345,46.0097922164,36.9577932721
45.0468801256,45.9022240164,37.2181933316
45.2559704812,45.9622802848,37.4792039243
45.8738523914,45.8266174393,37.7416613845
44.9697825834,45.804960619,37.992540173
45.4454161908,46.0361391095,38.2431990699
45.2482842776,45.7441379776,38.463188856
45.6538959674,45.7532544973,38.7121856593
45.0791502947,45.8742762969,38.9735700987
45.4002944982,45.9887260202,39.2587721781
45.317673767,45.9392260488,39.532384389
44.9931264186,45.9276270695,39.7726934563
45.2227716495,45.8783252193,40.0307543305
45.4362832529,45.9238331672,40.2797735273
45.6235437795,46.0403577558,40.5287547796
45.2699329432,45.7376086429,40.7781210753
45.1678197007,45.7954368367,41.0512717318
45.9680688806,45.9022182399,41.3161147193
46.3005775172,45.8891068491,41.5538171237
45.5784726629,46.0091915258,41.7740967809
46.4486411073,46.2130799289,42.0110729523
46.2200262402,45.9868997824,42.2841853533
46.5378153962,46.1375092139,42.5703089864
45.5026312006,45.9548481111,42.833651922
46.3859486165,46.1296961204,43.0966032828
45.568044525,45.9871482903,43.3306393773
45.8135264635,45.9247756033,43.5757232316
46.1486618331,46.0784751836,43.8401600263
45.4845656408,45.696259308,44.1146135477
45.8670560002,45.9502584855,44.375784938
45.8848242738,46.0422537148,44.6263116513
45.9772190267,45.8859150656,44.8642507423
45.6428243065,45.9029445581,45.1086469301
46.476694172,45.9691922464,45.3721136519
45.8584437991,46.0485230932,45.6323342525
46.1145832469,45.9956428577,45.9055897229
46.2154803292,46.0137128727,46.1816723697
45.9194383708,45.9060571076,46.4262551699
46.2345275086,45.9112429142,46.6651677551
45.777671808,45.9513880886,46.9391958005
45.9585523193,45.9274409422,47.2000773197
45.9686790635,45.8508582798,47.461764071
46.6214408894,46.0871658679,47.7125405337
45.703703715,45.9024971518,47.9636619182
45.9233008859,46.0545471438,48.1836986684
46.8251453836,45.9181060723,48.4336055178
46.0954921145,45.887721777,48.6691730773
46.0379560245,45.8182642187,48.9297930283
45.4726842089,45.8233646112,49.2041821684
45.536987601,45.7745258348,49.4672937048
45.3406132802,45.8876138145,49.7057833021
45.9066259062,45.8578304401,49.9630955499
45.3386748676,46.0027172389,50.2371599846
46.258739348,45.7947521202,50.4990977295
46.03964942,45.8772218642,50.7717510642
45.6150841487,45.8241866962,51.0232201696
45.6441246747,45.9756393968,51.2612774483
45.8400113625,45.9363198117,51.4937335587
46.1326602404,45.8716178566,51.7561987944
45.3790215564,45.9622680102,52.0150322435
46.2234295636,45.9827579494,52.2665837693
46.0028414839,45.8564773743,52.5157279964
47.0700103073,45.9608701475,52.7808645873
45.8629334249,46.0284397561,53.0376328602
45.8841292215,45.9308736361,53.310258514
46.2193567099,46.0091015667,53.5689644448
46.4104426823,46.2044651179,53.846174541
46.6095825196,46.1505166479,54.109206145
45.9938920699,46.0579029961,54.3471343503
46.0155162352,46.0714149818,54.5918446689
46.3115049707,46.1184618892,54.8556115254
46.715676374,46.3310067528,55.11648247
46.4460412713,45.9553114385,55.3651215997
47.6945898184,46.3196706342,55.6123197714
46.791061833,46.2289224742,55.8655791109
46.1930444705,46.1225594387,56.1111736608
46.452497057,46.1338644501,56.368719174
45.5901057839,46.0688629956,56.6347294215
45.7058260493,46.0948156175,56.9072521275
45.6745045789,46.0318447295,57.1808817556
45.8079555403,46.0094510533,57.4208468342
45.889572519,46.2166356395,57.6707017431
46.1770409029,46.2984215231,57.9156630553
46.3722432349,46.1609353066,58.177173458
46.1969633703,46.2070506967,58.4105996413
46.4628289938,46.1548284115,58.6867115241
46.5540710451,46.2335416622,58.951165736
46.0443107093,46.0191799873,59.1971443963
45.9084022159,45.9290826791,59.4337050443
45.4318078317,46.0742796369,59.7201770204
46.1508286869,46.0232286044,59.9940996298
46.1194261408,46.1237821457,60.2542717113
46.1262923154,46.1395424379,60.5182046527
46.188529329,46.1190577808,60.7676835379
46.481425802,46.022701284,61.0271729293
46.0858439397,45.8340950187,61.2759800101
46.9788501084,46.2611288543,61.5380673558
45.9733715166,46.3195210692,61.7865528415
46.2707262846,46.1148472802,62.046407682
45.9842076822,45.9848963014,62.261696393
46.178155279,46.2208196695,62.5045153958
45.7959195851,46.0010954517,62.7811519702
46.6457686211,46.0849404654,63.0555852753
46.2307804913,45.910386215,63.3165610337
46.2339145194,45.9217254271,63.5758790528
45.9123889457,45.9601213572,63.8286550664
46.0107823977,45.9960432155,64.0741600424
45.5405807074,45.8021888812,64.3370507542
45.4737104093,45.9042237654,64.5972766422
46.3446408705,45.9981197639,64.860183527
45.6422811509,45.8989017802,65.1081576949
46.061757384,45.9669213957,65.347054418
45.9538072819,45.9346400318,65.571136612
46.1045308806,46.0429148186,65.830255267
45.4156533306,45.6886527389,66.0764678147
46.0225509889,45.8087754834,66.35213245
45.5324525805,45.6251553608,66.6145793354
45.619512512,45.7632434611,66.8896822677
45.8268854478,45.9195536302,67.1276325554
45.5539638475,45.8005541954,67.3847158921
44.9912255639,45.6712527217,67.6340930735
45.3466549523,45.9436346032,67.9081018356
45.4777518184,45.8286346055,68.1686458975
45.3888831584,45.726786557,68.4186581829
45.7772322285,45.7174619019,68.6451094201
46.0588216991,46.0018051493,68.8911328673
45.7061629944,45.8495160955,69.1401641939
45.4663416307,45.9279121902,69.3876167804
45.7577478203,45.8401199153,69.6367165315
46.2423670446,45.9829111414,69.8996128417
46.7469063764,46.079113433,70.1499818675
46.3780434027,46.0544211282,70.3959866535
46.1978043847,46.1312360764,70.6826175611
45.7929602337,45.8247116899,70.9440928185
45.7276080833,45.8364294795,71.2042148256
46.518724309,46.0547054019,71.4503679684
45.6908254798,45.8360067708,71.7184508566
45.2219198071,45.7839408013,71.9640733984
45.1942775835,45.8818149031,72.2085644475
45.8904122845,45.9167965072,72.4609865197
45.7235075476,45.7559546207,72.7240713083
46.6972980683,46.3010846373,72.985794449
46.1659777737,46.0095588653,73.2354997571
45.8126117029,45.9646311276,73.4607308609
46.2097436185,45.9592057438,73.7325354206
46.7113950448,45.9711782256,73.9935307733
45.8982828585,45.8573601308,74.2544912917
46.5375868402,45.9691890444,74.5279962006
46.1800905619,45.9993200515,74.7890571786
45.5655017921,45.9073390287,75.0409688662
