-12.454329933,50.087607226,5.79835731405
-11.3852824282,50.0637283091,5.99574088508
-13.5451098924,50.084859623,6.24372220643
-11.875531754,50.1227605519,6.50083975539
-12.3932113191,50.1299703871,6.73424510034
-15.5668789896,50.353419577,7.05756865311
-15.0345633968,50.3181489492,7.28637338262
-12.3018620962,49.9925408096,7.5786773044
-10.4811585334,50.2570623259,7.90137881614
-12.775104693,50.085114861,8.17072133744
-15.0035851807,50.3832873856,8.4618029486
-15.0034851807,50.3833873856,8.67636511569
-15.0033851807,50.3834873856,8.94039789476
-15.0032851807,50.3835873856,9.18646519587
-15.1577767988,50.4809336773,9.45778145335
-10.0910866102,50.2277021061,9.68444605069
-11.2513579573,50.0899040691,9.92806344321
-11.8670973757,50.155274957,10.2132104719
-8.58688116101,50.1475176504,10.4831968057
-10.6674173004,50.0886741789,10.7313093777
-15.4312004372,50.2212275981,11.0077434777
-13.7057765866,50.3972855936,11.2891884293
-7.44831411121,49.8956847998,11.6255851073
-10.4838231716,50.1398916669,11.8766464648
-14.0991731579,50.4010773271,12.1616529123
-15.0914816362,50.4478539711,12.3884801734
-12.26137555,50.1957198783,12.623654292
-8.10575292397,50.1070447027,12.8385169049
-15.1061797437,50.3010311165,13.1292660351
-15.1060797437,50.3011311165,13.3554432633
-15.1059797437,50.3012311165,13.6312858023
-14.15634235,50.5091991856,13.9038072643
-10.4508796612,50.3883109386,14.1568747041
-14.4259776477,50.5378506239,14.4455695439
-14.4258776477,50.5379506239,14.6495016518
-14.4257776477,50.5380506239,14.9106515818
-14.4256776477,50.5381506239,15.1743730293
-14.4255776477,50.5382506239,15.4254897485
-8.41332843184,50.1875296366,15.6831270127
-9.56655340044,50.2477964599,15.8976736288
-7.45248611212,50.183362215,16.1574112145
-10.3598559236,50.3724522481,16.4534190796
-10.8674062728,50.1752464746,16.7188629588
-7.54506278019,50.1354803882,16.9808252743
-12.6396074514,50.1302495562,17.2359019066
-6.68823761329,49.8937393356,17.5007402288
-13.8178277419,50.4096737788,17.7494683104
-9.92303257492,50.1764341309,18.0196652051
-12.4146350678,50.2964962266,18.2761439179
-10.8472847304,49.9284319766,18.5226849033
-13.5588379283,50.2446230384,18.7621196919
-14.9727639418,50.2720733372,19.0180671817
-11.1395240977,50.1411518364,19.2444204475
-9.04060619244,50.093036313,19.487674568
-10.4029665256,50.2847690499,19.7381403213
-13.9965460966,50.4065261274,20.0262964735
-15.2818971624,50.210955676,20.2753290442
-14.4009431285,50.5090994702,20.515252446
-14.4008431285,50.5091994702,20.759437762
-14.9703515667,50.3448693022,21.0760557125
-6.3150727701,50.0436588116,21.3639450091
-15.1667255385,50.5599126943,21.6259511785
-15.4499261789,50.2323439841,21.8235229169
-15.4498261789,50.2324439841,22.0543415043
-15.4497261789,50.2325439841,22.302525611
-14.3926777487,50.4486017331,22.5778387931
-14.3925777487,50.4487017331,22.8254440906
-14.7764776626,50.4053776609,23.1264935983
-14.9617037411,50.4372020929,23.3730778155
-15.4649015386,50.4830700268,23.6301396918
-15.4648015386,50.4831700268,23.8435796968
-15.4647015386,50.4832700268,24.1203885766
-15.4646015386,50.4833700268,24.3933305383
-15.4645015386,50.4834700268,24.6443502191
-15.4644015386,50.4835700268,24.8834575031
-15.4643015386,50.4836700268,25.1283646977
-15.4642015386,50.4837700268,25.3774594725
-15.4641015386,50.4838700268,25.6264040244
-15.4640015386,50.4839700268,25.8754652089
-15.4639015386,50.4840700268,26.1504260048
-15.4638015386,50.4841700268,26.4014208039
-15.4637015386,50.4842700268,26.6473991532
-15.4636015386,50.4843700268,26.8834136492
-15.5449633166,50.4915200249,27.1744825085
-22.3261835198,54.521155594,27.4694241953
-17.9425341746,78.8937526486,27.742518246
-16.1785229857,78.5391817395,27.962521095
-18.120316373,78.5212037333,28.2166755515
-19.6887765564,78.8476950238,28.4471992914
-19.1530324632,79.6256996314,28.7000742095
-13.6078741497,79.0916819091,28.9438483563
-15.3496090419,78.8727623225,29.2181217969
-18.8056937474,78.846748472,29.4895030576
-16.9718670028,78.8349307425,29.733966737
-20.8883053143,78.5513946029,29.9811456254
-18.1800071176,78.9553138354,30.2487968171
-14.7588249211,79.4839475769,30.5204906535
-19.0828984906,79.6791986088,30.779101412
-14.9167335057,79.7035699595,31.0579938182
-16.5524259451,79.1126177751,31.2895006939
-17.5394058082,78.8356027861,31.5255699295
-14.005659339,79.1981756699,31.7682222254
-15.5248994072,78.9218152199,32.0356143371
-13.5072852506,79.1922036946,32.2965602375
-18.8428862959,79.6948706735,32.56273657
-13.7534457762,79.2347116297,32.814381402
-18.8858739747,78.957510069,33.0748701023
-16.1091087368,78.7917626961,33.3269718234
-14.0829763669,79.0208686502,33.5995439817
-14.9050280072,79.0064093807,33.8575933481
-17.3079424981,78.9888593993,34.1291257649
-20.2014958375,79.156062725,34.368841094
-17.3935763913,79.6125273142,34.603050427
-18.4448987634,78.869223454,34.8369857509
-20.8786354888,78.6600539457,35.1140313173
-12.5986790203,79.3147014083,35.3684641372
-20.0026405514,78.7019010433,35.6228291546
-16.3621598683,79.050828093,35.8799373729
-15.0470765787,79.7169503718,36.1300796648
-16.8408408991,79.5774661717,36.3761590957
-14.090994934,79.1156496459,36.6522551164
-12.9010315349,79.1752585453,36.9220514167
-13.9830301337,79.190726113,37.1892068417
-15.5485506555,79.0180457073,37.4349407288
4.30053310807,67.6786680045,37.6557105544
8.86528395334,68.0619657913,37.8944707395
-9.61838924147,73.635044037,38.1491075888
4.51520567997,77.3103704889,38.4257164824
40.797430224,78.4915823222,38.6623424448
41.7348117582,77.6787276952,38.8996346131
41.8800101807,76.1785216673,39.145638155
50.8591991531,73.8303096079,39.4270293
81.1091806441,52.4146895575,39.6985772678
82.2630516553,52.2634972628,39.9542495044
80.5646315612,52.2579384886,40.2175688024
83.5909808725,47.2937280479,40.4810087764
91.9726318741,61.0610666688,40.7118195882
91.9727318741,61.0611666688,40.9482287693
91.9728318741,61.0612666688,41.1971590142
91.9729318646,61.0613666744,41.459018693
91.9730318646,61.0614666744,41.6952132699
91.9731318646,61.0615666744,41.9568598996
91.9732318646,61.0616666744,42.2333938372
91.9733318646,61.0617666744,42.4923952374
91.9734318646,61.0618666744,42.7537880744
91.9735318646,61.0619666744,43.0263552563
91.9736318646,61.0620666744,43.2887203434
91.9737318646,61.0621666744,43.5513840102
91.9738318646,61.0622666744,43.7773904881
91.9739318646,61.0623666744,44.0224758975
91.9740318646,61.0624666744,44.2838111956
91.9741318646,61.0625666744,44.5323747474
91.9742318646,61.0626666744,44.7813379605
91.9743318646,61.0627666744,45.0313570883
91.9744318646,61.0628666744,45.2573069605
91.9745318646,61.0629666744,45.5034090959
91.9746318646,61.0630666744,45.7761799963
91.9747318646,61.0631666744,46.0503212531
91.9748318646,61.0632666744,46.324297047
91.9749318646,61.0633666744,46.5742629902
91.9750318646,61.0634666744,46.8253405208
91.9751318646,61.0635666744,47.0703459979
91.9752318646,61.0636666744,47.3327645805
91.9753318646,61.0637666744,47.5811247248
91.9754318646,61.0638666744,47.8552930404
91.9755318646,61.0639666744,48.1178954361
91.9756318646,61.0640666744,48.3433442543
91.9757318646,61.0641666744,48.564526493
91.9758318646,61.0642666744,48.8382680885
